datetime,open,close,high,low,volume,money,open_interest
2024-11-19 14:00:00,759.875,762.332,762.428,756.22,31259.0,2376208550.0,680243.0
2024-11-19 15:00:00,762.372,771.605,775.278,761.007,179527.0,13864524550.0,668581.0
2024-11-19 22:00:00,769.257,770.82,773.262,769.257,62916.0,4863310300.0,673131.0
2024-11-19 23:00:00,770.912,771.385,772.211,768.939,27899.0,2154549300.0,669779.0
2024-11-20 10:00:00,772.106,769.641,773.361,768.954,40650.0,3141809100.0,672474.0
2024-11-20 11:00:00,769.586,773.098,773.154,769.178,24796.0,1917395100.0,673943.0
2024-11-20 11:30:00,772.656,769.472,774.113,769.273,26378.0,2041154800.0,674150.0
2024-11-20 14:00:00,770.835,767.431,770.84,764.328,45203.0,3477659150.0,672117.0
2024-11-20 15:00:00,767.701,770.348,772.532,766.402,50722.0,3911038000.0,668342.0
2024-11-20 22:00:00,770.508,773.437,778.047,767.919,87671.0,6793987350.0,672955.0
2024-11-20 23:00:00,773.674,773.361,775.495,772.513,25792.0,2001225800.0,670419.0
2024-11-21 10:00:00,773.26,772.404,773.782,768.847,47490.0,3668079950.0,666531.0
2024-11-21 11:00:00,772.248,777.424,777.592,771.909,43749.0,3395077050.0,671375.0
2024-11-21 11:30:00,777.363,775.126,778.207,773.795,22907.0,1780244900.0,673138.0
2024-11-21 14:00:00,776.78,775.998,778.554,774.965,21677.0,1688270300.0,673708.0
2024-11-21 15:00:00,775.994,774.11,778.29,770.633,69523.0,5400579700.0,668480.0
2024-11-21 22:00:00,776.209,777.432,779.318,774.249,56436.0,4393316600.0,677755.0
2024-11-21 23:00:00,777.753,776.632,778.951,773.854,46010.0,3580014350.0,676666.0
2024-11-22 10:00:00,776.455,774.156,777.746,774.156,37528.0,2917370000.0,677764.0
2024-11-22 11:00:00,774.315,771.447,776.704,769.867,53006.0,4104655150.0,675137.0
2024-11-22 11:30:00,771.429,764.631,773.967,762.501,53919.0,4151380650.0,668990.0
2024-11-22 14:00:00,761.956,767.148,769.088,761.277,60427.0,4630866450.0,665843.0
2024-11-22 15:00:00,766.808,765.164,767.725,763.933,51684.0,3963397100.0,659503.0
2024-11-22 22:00:00,764.568,775.992,776.895,764.397,103201.0,7971484750.0,661249.0
2024-11-22 23:00:00,776.33,777.149,785.612,776.01,157992.0,12386417800.0,667723.0
2024-11-25 10:00:00,777.839,774.413,779.141,772.324,68953.0,5360921300.0,664169.0
2024-11-25 11:00:00,774.142,772.703,776.069,772.31,29748.0,2306936600.0,662048.0
2024-11-25 11:30:00,772.822,771.041,774.77,770.001,27120.0,2097677550.0,659064.0
2024-11-25 14:00:00,770.997,771.624,772.464,769.901,21353.0,1650246100.0,656411.0
2024-11-25 15:00:00,771.882,776.342,777.091,770.351,57411.0,4452464000.0,652371.0
2024-11-25 22:00:00,776.441,777.369,779.433,774.701,58790.0,4582707050.0,659298.0
2024-11-25 23:00:00,777.004,778.55,779.024,774.973,33110.0,2579439550.0,658742.0
2024-11-26 10:00:00,777.502,779.48,782.298,775.862,76383.0,5968672200.0,656626.0
2024-11-26 11:00:00,780.12,781.783,784.103,778.973,37669.0,2950043700.0,659801.0
2024-11-26 11:30:00,781.709,782.007,783.46,781.412,17400.0,1363286750.0,660949.0
2024-11-26 14:00:00,780.95,775.736,781.216,774.001,49508.0,3857402150.0,653778.0
2024-11-26 15:00:00,775.776,777.556,780.012,774.381,47905.0,3735011500.0,650331.0
2024-11-26 22:00:00,780.122,778.843,780.302,776.639,47885.0,3738474100.0,651832.0
2024-11-26 23:00:00,779.02,778.208,779.253,775.528,30831.0,2401374100.0,650758.0
2024-11-27 10:00:00,777.947,778.608,779.427,771.56,66247.0,5150616350.0,650716.0
2024-11-27 11:00:00,778.504,783.89,784.057,775.597,73805.0,5774198450.0,659038.0
2024-11-27 11:30:00,783.89,783.025,784.313,779.742,29212.0,2286061600.0,658882.0
2024-11-27 14:00:00,782.274,786.767,787.182,780.967,52471.0,4127945050.0,663897.0
2024-11-27 15:00:00,787.065,785.22,787.931,784.405,68371.0,5391441900.0,667872.0
2024-11-27 22:00:00,785.578,786.292,788.832,784.784,60821.0,4800133850.0,676602.0
2024-11-27 23:00:00,786.432,787.586,790.006,785.512,36417.0,2881469750.0,678514.0
2024-11-28 10:00:00,786.709,780.859,786.709,779.582,68933.0,5413653100.0,673429.0
2024-11-28 11:00:00,780.825,779.161,782.981,777.521,48389.0,3787378850.0,669010.0
2024-11-28 11:30:00,778.901,775.907,779.781,775.232,27392.0,2136464250.0,664737.0
2024-11-28 14:00:00,777.583,777.797,782.572,776.604,48231.0,3771592000.0,661796.0
2024-11-28 15:00:00,777.695,779.941,780.74,775.853,52690.0,4113586900.0,655192.0
2024-11-28 22:00:00,781.237,782.48,785.328,780.725,51324.0,4032934350.0,658494.0
2024-11-28 23:00:00,782.48,781.659,783.325,778.199,31048.0,2431306200.0,654718.0
2024-11-29 10:00:00,781.528,783.908,786.118,780.492,42263.0,3321064700.0,655957.0
2024-11-29 11:00:00,783.741,791.561,791.561,783.036,71960.0,5688191950.0,670241.0
2024-11-29 11:30:00,791.626,793.776,798.144,791.217,96130.0,7671672450.0,677156.0
2024-11-29 14:00:00,793.266,792.527,794.494,791.066,41391.0,3293959850.0,675472.0
2024-11-29 15:00:00,792.478,789.718,794.261,788.024,57585.0,4569874300.0,668709.0
2024-11-29 22:00:00,791.787,786.65,792.93,785.941,58519.0,4636160350.0,663604.0
2024-11-29 23:00:00,786.562,786.545,789.086,785.879,26745.0,2110836700.0,660486.0
2024-12-02 10:00:00,787.937,795.707,796.902,786.9,84634.0,6739875250.0,657999.0
2024-12-02 11:00:00,795.341,796.454,797.994,793.298,37302.0,2969545950.0,661806.0
2024-12-02 11:30:00,796.204,799.702,800.269,794.891,27532.0,2201194150.0,666716.0
2024-12-02 14:00:00,798.645,800.064,802.308,798.488,39391.0,3162188900.0,669189.0
2024-12-02 15:00:00,800.023,797.434,800.835,795.842,45298.0,3624855300.0,665728.0
2024-12-02 22:00:00,798.384,799.966,803.584,798.302,50217.0,4029850750.0,671977.0
2024-12-02 23:00:00,800.379,802.208,802.45,797.955,29819.0,2385230200.0,674614.0
2024-12-03 10:00:00,801.7,797.885,804.781,796.905,74597.0,5979473950.0,673401.0
2024-12-03 11:00:00,797.737,797.801,799.802,796.38,33970.0,2712535150.0,669359.0
2024-12-03 11:30:00,797.576,801.006,801.555,797.159,22179.0,1769226300.0,667716.0
2024-12-03 14:00:00,800.572,801.145,802.291,799.364,22670.0,1816530950.0,667167.0
2024-12-03 15:00:00,801.232,805.37,806.169,800.361,57525.0,4633643450.0,667714.0
2024-12-03 22:00:00,805.596,804.111,806.438,801.567,55115.0,4445938350.0,673785.0
2024-12-03 23:00:00,804.344,806.58,807.202,803.624,29296.0,2364070300.0,675340.0
2024-12-04 10:00:00,806.49,804.116,806.887,802.842,39032.0,3143046200.0,674279.0
2024-12-04 11:00:00,803.734,798.441,804.66,793.668,104325.0,8344216250.0,668031.0
2024-12-04 11:30:00,798.281,797.908,800.177,796.061,27574.0,2206351200.0,668215.0
2024-12-04 14:00:00,797.205,803.103,803.121,797.186,34118.0,2736836750.0,667619.0
2024-12-04 15:00:00,802.78,802.605,804.701,798.678,62619.0,5031326750.0,665709.0
2024-12-04 22:00:00,801.906,803.021,805.145,801.151,45649.0,3679532550.0,668415.0
2024-12-04 23:00:00,803.227,802.014,805.269,801.168,21264.0,1715335300.0,666773.0
2024-12-05 10:00:00,802.014,798.874,804.335,797.229,58324.0,4674636950.0,669692.0
2024-12-05 11:00:00,798.743,791.094,799.04,790.57,91045.0,7244498950.0,661715.0
2024-12-05 11:30:00,791.093,792.465,793.466,785.942,62105.0,4914160900.0,657319.0
2024-12-05 14:00:00,791.952,790.532,794.822,790.116,31512.0,2501687350.0,655545.0
2024-12-05 15:00:00,790.263,791.001,792.609,787.045,59368.0,4705632500.0,651425.0
2024-12-05 22:00:00,790.487,781.05,790.625,776.816,134750.0,10584256800.0,651558.0
2024-12-05 23:00:00,781.256,779.802,782.112,778.569,34412.0,2692877650.0,650153.0
2024-12-06 10:00:00,780.537,787.353,789.797,780.386,81579.0,6419759950.0,648894.0
2024-12-06 11:00:00,787.433,792.21,793.747,786.451,57131.0,4526678350.0,647254.0
2024-12-06 11:30:00,792.697,792.149,795.262,792.103,32752.0,2606406650.0,649336.0
2024-12-06 14:00:00,791.542,792.846,793.008,790.181,22644.0,1791828400.0,650134.0
2024-12-06 15:00:00,792.899,787.157,793.891,785.647,51495.0,4072576850.0,646632.0
2024-12-06 22:00:00,784.447,782.675,785.624,781.773,69786.0,5481502550.0,648700.0
2024-12-06 23:00:00,782.55,785.68,786.142,780.431,45573.0,3574940750.0,646588.0
2024-12-09 10:00:00,785.727,798.197,800.531,785.727,133908.0,10651497900.0,660412.0
2024-12-09 11:00:00,798.625,798.209,799.573,795.433,45895.0,3665068600.0,662709.0
2024-12-09 11:30:00,798.119,791.973,798.345,791.895,31283.0,2492249750.0,660614.0
2024-12-09 14:00:00,792.66,794.257,794.88,791.08,37739.0,2996429250.0,658832.0
2024-12-09 15:00:00,794.383,798.489,800.737,793.782,77754.0,6220892500.0,662747.0
2024-12-09 22:00:00,808.577,814.597,815.058,808.577,188185.0,15310521050.0,685846.0
2024-12-09 23:00:00,814.724,815.945,816.81,812.361,59077.0,4816638200.0,689741.0
2024-12-10 10:00:00,816.291,815.036,823.899,813.592,168062.0,13768681900.0,700980.0
2024-12-10 11:00:00,814.928,814.623,818.383,814.006,42474.0,3465327200.0,702485.0
2024-12-10 11:30:00,814.619,811.71,815.49,809.979,47734.0,3874152850.0,697043.0
2024-12-10 14:00:00,811.122,811.925,813.914,809.744,32020.0,2598934700.0,697504.0
2024-12-10 15:00:00,811.765,808.294,812.453,803.385,86763.0,7011902000.0,688247.0
2024-12-10 22:00:00,804.811,809.427,810.342,804.305,95511.0,7724451150.0,692503.0
2024-12-10 23:00:00,809.54,806.71,809.835,806.484,34744.0,2812192850.0,692141.0
2024-12-11 10:00:00,807.266,809.177,810.186,804.938,75287.0,6082903150.0,694833.0
2024-12-11 11:00:00,809.249,804.784,810.348,803.703,54632.0,4406504350.0,696561.0
2024-12-11 11:30:00,804.52,803.792,806.162,803.092,25936.0,2087128300.0,697376.0
2024-12-11 14:00:00,803.859,801.117,803.859,798.057,56910.0,4554398700.0,693039.0
2024-12-11 15:00:00,801.009,803.718,803.959,796.78,86068.0,6887030500.0,689286.0
2024-12-11 22:00:00,802.633,803.449,806.376,801.455,72037.0,5794699800.0,695821.0
2024-12-11 23:00:00,803.292,805.236,807.592,803.002,32841.0,2643087750.0,697795.0
2024-12-12 10:00:00,805.366,805.516,807.422,800.543,68746.0,5523953850.0,700212.0
2024-12-12 11:00:00,805.853,804.025,808.226,802.418,38930.0,3133580700.0,699723.0
2024-12-12 11:30:00,804.302,811.281,811.511,803.673,44583.0,3599780200.0,702871.0
2024-12-12 14:00:00,810.951,810.518,812.939,807.733,51145.0,4146319850.0,700773.0
2024-12-12 15:00:00,810.797,813.184,813.626,810.005,64196.0,5213392900.0,700980.0
2024-12-12 22:00:00,807.976,805.383,807.976,798.614,141618.0,11375213300.0,696289.0
2024-12-12 23:00:00,805.334,803.982,805.58,801.471,41259.0,3313860700.0,693384.0
2024-12-13 10:00:00,803.622,797.888,804.902,797.375,74406.0,5953331550.0,689114.0
2024-12-13 11:00:00,798.071,797.084,799.911,795.423,55800.0,4445331350.0,683655.0
2024-12-13 11:30:00,797.194,797.263,797.502,794.588,29532.0,2348849050.0,681023.0
2024-12-13 14:00:00,796.731,798.516,800.034,795.205,33172.0,2642835500.0,679553.0
2024-12-13 15:00:00,798.649,799.753,800.825,795.373,66975.0,5343272200.0,680444.0
2024-12-13 22:00:00,801.958,797.133,802.056,796.753,56121.0,4485269000.0,682236.0
2024-12-13 23:00:00,796.991,798.661,799.057,796.695,28010.0,2230353450.0,679760.0
2024-12-16 10:00:00,798.784,794.135,805.422,790.996,129914.0,10357688800.0,682589.0
2024-12-16 11:00:00,794.023,791.554,794.984,790.231,47255.0,3739608850.0,678416.0
2024-12-16 11:30:00,791.277,794.929,795.242,791.277,20707.0,1639566450.0,677202.0
2024-12-16 14:00:00,794.993,794.89,795.52,793.373,18740.0,1488670350.0,676613.0
2024-12-16 15:00:00,794.988,803.555,804.914,793.938,99027.0,7923363300.0,679738.0
2024-12-16 22:00:00,803.705,803.905,805.421,801.625,53019.0,4258696200.0,686146.0
2024-12-16 23:00:00,803.887,801.407,804.152,800.774,31813.0,2551150750.0,684326.0
2024-12-17 10:00:00,801.17,805.505,805.705,797.973,66280.0,5304512400.0,684112.0
2024-12-17 11:00:00,805.46,798.593,807.578,797.964,74334.0,5956810700.0,682232.0
2024-12-17 11:30:00,798.677,799.806,801.213,798.343,20760.0,1657834600.0,681059.0
2024-12-17 14:00:00,801.941,800.113,804.063,799.695,37595.0,3013345550.0,680561.0
2024-12-17 15:00:00,800.01,798.357,801.608,795.633,114559.0,9190814300.0,683626.0
2024-12-17 22:00:00,797.646,789.764,798.536,789.641,90689.0,7193739350.0,683813.0
2024-12-17 23:00:00,789.756,790.337,792.894,788.275,57300.0,4523322950.0,680742.0
2024-12-18 10:00:00,790.983,793.781,794.803,788.933,63558.0,5026030200.0,678649.0
2024-12-18 11:00:00,793.856,791.501,796.175,790.71,36753.0,2912488150.0,677491.0
2024-12-18 11:30:00,791.407,791.34,791.962,785.177,59428.0,4675219100.0,678653.0
2024-12-18 14:00:00,792.703,788.665,793.847,787.867,35440.0,2798449050.0,679224.0
2024-12-18 15:00:00,788.795,780.992,788.918,779.241,109356.0,8554299500.0,672793.0
2024-12-18 22:00:00,782.968,780.518,784.055,777.193,90490.0,7058892900.0,667679.0
2024-12-18 23:00:00,780.463,782.158,783.602,780.013,34466.0,2690525950.0,667486.0
2024-12-19 10:00:00,779.239,773.634,780.572,773.138,98876.0,7669775150.0,666960.0
2024-12-19 11:00:00,773.479,773.475,774.652,769.647,73698.0,5687217350.0,662835.0
2024-12-19 11:30:00,773.39,774.793,778.018,773.285,35226.0,2727488500.0,661448.0
2024-12-19 14:00:00,776.291,772.12,777.537,770.97,35842.0,2768303950.0,663046.0
2024-12-19 15:00:00,772.133,780.021,782.777,770.927,110478.0,8581082100.0,656127.0
2024-12-19 22:00:00,778.536,778.116,779.387,776.604,52884.0,4109235400.0,657619.0
2024-12-19 23:00:00,778.104,774.731,779.919,773.979,38028.0,2950658500.0,655399.0
2024-12-20 10:00:00,774.784,775.392,777.758,772.528,51384.0,3976047200.0,657936.0
2024-12-20 11:00:00,775.417,774.721,775.704,773.009,21255.0,1642168750.0,657307.0
2024-12-20 11:30:00,774.596,776.711,777.145,773.204,22166.0,1714237900.0,657726.0
2024-12-20 14:00:00,775.649,774.117,776.627,773.648,20524.0,1587972200.0,656229.0
2024-12-20 15:00:00,774.011,770.627,774.484,770.095,66138.0,5101523350.0,652105.0
2024-12-20 22:00:00,770.146,764.33,772.497,763.944,105215.0,8082382900.0,653384.0
2024-12-20 23:00:00,764.626,771.324,772.923,764.19,69752.0,5356554300.0,643698.0
2024-12-23 10:00:00,772.069,777.284,779.334,771.927,88225.0,6840846850.0,640166.0
2024-12-23 11:00:00,776.9,780.319,780.858,776.435,37589.0,2922975550.0,640154.0
2024-12-23 11:30:00,780.371,781.24,783.635,779.999,45339.0,3543258950.0,634819.0
2024-12-23 14:00:00,780.934,779.04,781.609,778.377,23416.0,1824283850.0,635970.0
2024-12-23 15:00:00,778.742,780.268,781.232,777.481,38263.0,2980734400.0,634020.0
2024-12-23 22:00:00,776.814,776.264,778.913,775.323,46835.0,3634522700.0,634080.0
2024-12-23 23:00:00,776.271,773.944,777.204,773.549,27469.0,2126687650.0,632735.0
